From File,To File
doc/APIchunk15.html,doc/APIchunk17.html
doc/APIchunk15.html,doc/APIchunk18.html
doc/APIchunk15.html,doc/APIchunk19.html
doc/APIchunk15.html,doc/APIchunk2.html
doc/APIchunk15.html,doc/APIchunk20.html
doc/APIchunk15.html,doc/APIchunk3.html
doc/APIchunk15.html,doc/APIchunk4.html
doc/APIchunk15.html,doc/APIchunk5.html
doc/APIchunk15.html,doc/APIchunk6.html
doc/APIchunk15.html,doc/APIchunk7.html
doc/APIchunk15.html,doc/APIchunk8.html
doc/APIchunk15.html,doc/APIchunk9.html
doc/APIchunk15.html,doc/APIconstructors.html
doc/APIchunk15.html,doc/APIfiles.html
doc/APIchunk15.html,doc/APIfunctions.html
doc/APIchunk15.html,doc/APIsymbols.html
doc/APIchunk15.html,doc/architecture.html
doc/APIchunk15.html,doc/bugs.html
doc/APIchunk15.html,doc/catalog.html
doc/APIchunk15.html,doc/contribs.html
doc/APIchunk15.html,doc/docs.html
doc/APIchunk15.html,doc/DOM.html
doc/APIchunk15.html,doc/downloads.html
doc/APIchunk15.html,doc/encoding.html
doc/APIchunk15.html,doc/entities.html
doc/APIchunk15.html,doc/example.html
doc/APIchunk15.html,doc/FAQ.html
doc/APIchunk15.html,doc/help.html
doc/APIchunk15.html,doc/html/libxml-c14n.html
doc/APIchunk15.html,doc/html/libxml-catalog.html
doc/APIchunk15.html,doc/html/libxml-debugxml.html
doc/APIchunk15.html,doc/html/libxml-docbparser.html
doc/APIchunk15.html,doc/html/libxml-encoding.html
doc/APIchunk15.html,doc/html/libxml-entities.html
doc/APIchunk15.html,doc/html/libxml-globals.html
doc/APIchunk15.html,doc/html/libxml-hash.html
doc/APIchunk15.html,doc/html/libxml-htmlparser.html
doc/APIchunk15.html,doc/html/libxml-htmltree.html
doc/APIchunk15.html,doc/html/libxml-nanoftp.html
doc/APIchunk15.html,doc/html/libxml-nanohttp.html
doc/APIchunk15.html,doc/html/libxml-parser.html
doc/APIchunk15.html,doc/html/libxml-parserinternals.html
doc/APIchunk15.html,doc/html/libxml-sax.html
doc/APIchunk15.html,doc/html/libxml-threads.html
